brewery_name,address,phone,latitude,longitude
Red Oak Brewery,"6901 Konica Dr, Whitsett, NC 27377, USA",(336) 447-2055,36.0618817,-79.5706589
Legends Sports Pub & Grille,"6011 W Main St b106, League City, TX 77573, USA",(832) 932-3974,29.4883006,-95.1585783
Bar,"4700 Burleson Rd # B, Austin, TX 78744, USA",(512) 679-9841,30.2125807,-97.7307987
Kkatie's Burger Bar,"38 Main St Ext, Plymouth, MA 02360, USA",(774) 773-9444,41.954837,-70.662467
Guapas Tapas,"26762 Verdugo St, San Juan Capistrano, CA 92675, USA",(949) 429-3853,33.5011842,-117.6635742
Sioux Falls Brewing Co.,"401 E 8th St #120, Sioux Falls, SD 57103, USA",(605) 271-6193,43.5475057,-96.722213
Sliders Grill & Bar,"321 W Ben White Blvd # 300, Austin, TX 78704, USA",(512) 447-1800,30.22428,-97.767357
Marion Street Market,"100 S Marion St, Oak Park, IL 60302, USA",(708) 725-7200,41.886433,-87.802218
"Chatham Brewing, LLC","59 Main St, Chatham, NY 12037, USA",(518) 697-0059,42.3633333,-73.5952778
Peoria Artisan Brewery North Peoria,"10144 N Lake Pleasant Pkwy #1130, Peoria, AZ 85382, USA",(623) 572-2816,33.6778425,-112.2773931
Akademia Brewing Company,"150 Crane Dr, Athens, GA 30606, USA",(678) 726-2288,33.9420243,-83.470473
Old Burdick's Bar & Grill - West,"1st Floor of Radisson, 100 W Michigan Ave, Kalamazoo, MI 49007, USA",(269) 343-0032,42.2918187,-85.5836768
Bull Feeney's,"375 Fore St, Portland, ME 04101, USA",(207) 773-7210,43.656668,-70.2530665
Dudley's Irish Pub,"8550 W 21st St #500, Wichita, KS 67205, USA",(316) 440-7555,37.7236653,-97.4421791
The Wine Thief & Ale Jail,"1787 St Clair Ave, St Paul, MN 55105, USA",(651) 698-9463,44.93445,-93.176
Wine Shoppe,"512 W 6th St, Austin, TX 78701, USA",(512) 499-0512,30.2697123,-97.7479025
Old Heidelberg German Restaurant,"900 Marina Mile Blvd West State Road 84, SW 24th St, Fort Lauderdale, FL 33315, USA",(954) 463-6747,26.0920491,-80.1531646
CraftHaus Brewery,"7350 Eastgate Rd #110, Henderson, NV 89011, USA",(702) 462-5934,36.0539293,-115.0185099
Baker Street,"3003 S Lamar Blvd, Austin, TX 78704, USA",(512) 691-9140,30.2424937,-97.7831798
Let's Brew,"8235 SE Stark St, Portland, OR 97216, USA",(503) 256-0205,45.5192808,-122.5783273
Silver City Brewing Company,"2799 NW Myhre Rd #8770, Silverdale, WA 98383, USA",(360) 698-5879,47.6593,-122.6873584
Milwaukee Burger Company - Franklin,"6421 S 27th St, Franklin, WI 53132, USA",(414) 301-9938,42.9275403,-87.9505129
The Sardine Room,"340 S Main St, Plymouth, MI 48170, USA",(734) 416-0261,42.3703804,-83.4696095
Murray's Cheese Shop,"254 Bleecker St, New York, NY 10014, USA",(212) 243-3289,40.7309772,-74.0030711
Gara Guzu,"Bayır Mah, H. Tevfik Oğuz Cd. NO:16, 48000 Menteşe/Muğla, Turkey",(0252) 225 55 39,37.257433,28.231853
Pelagic Beer And Wine,"300 Pace St, Raleigh, NC 27604, USA",(919) 706-5955,35.7888592,-78.6339274
The Millworks,"340 Verbeke St, Harrisburg, PA 17102, USA",(717) 695-4888,40.2705556,-76.8875
Zorn Brew Works,"605 E 9th St, Michigan City, IN 46360, USA",(219) 243-7157,41.7144925,-86.8914258
Star Bar,"600 W 6th St, Austin, TX 78701, USA",(512) 477-8550,30.269952,-97.748538
The Hop Shop Brew Market,"117 Heister St, State College, PA 16801, USA",(814) 308-9808,40.7971439,-77.8571258
The Hangar Pub & Grill / Wings Over - Greenfield,"30 Federal St, Greenfield, MA 01301, USA",(413) 773-9464,42.5889871,-72.5999659
Marco Island Brewery,"1089 N Collier Blvd, Marco Island, FL 34145, USA",(239) 970-0461,25.9531612,-81.7231827
Browar Setka,"Święty Marcin 80/82/lok. 355, 61-809 Poznań, Poland",794 647 458,52.4079411,16.9185578
Quick 6 Beer & Food,"1510 W Market St, York, PA 17404, USA",(717) 846-8646,39.9532936,-76.7616882
Stafford Spirits,"85 W Stafford Rd, Stafford Springs, CT 06076, USA",(860) 684-0300,41.9689285,-72.3295637
Omaha Jack's Grillhouse & Brewery,"11837 Foothill Blvd # A, Rancho Cucamonga, CA 91730, USA",(909) 477-4377,34.105974,-117.5469541
Buster's Liquors & Wines,"191 S Highland St, Memphis, TN 38111, USA",(901) 458-0929,35.1268154,-89.9458478
Lucky Day Whiskey Bar,"320 Pearl St, Buffalo, NY 14202, USA",(716) 322-0547,42.8881671,-78.8749491
Belmont Beverage - Lima Road,"8225 Lima Rd, Fort Wayne, IN 46818, USA",(260) 969-2337,41.155456,-85.1663162
84 Tavern on Canal,"15 Canal St, Westerly, RI 02891, USA",(401) 596-7871,41.3803578,-71.829881
Anchor Brewing Company,"1705 Mariposa St, San Francisco, CA 94107, USA",(415) 863-8350,37.7634526,-122.4010446
Town Beer Co.,"800 Grandin Rd, Charlotte, NC 28208, USA",(980) 237-8628,35.2301073,-80.8654966
Arrowhead Ales Brewing Company,"2101 Calistoga Dr, New Lenox, IL 60451, USA",(815) 717-6068,41.4813717,-87.9589688
Four Seasons Brewing Company,"745 Lloyd Ave Exd, Latrobe, PA 15650, USA",(724) 520-4111,40.303604,-79.392911
Brklyn Beer Garden,"C Terminal Gate 68, Kennedy Dr, Queens, NY 14845, USA",(718) 751-2899,40.6408798,-73.7896135
Steel Toe Brewing,"4848 W 35th St, St Louis Park, MN 55416, USA",(952) 955-9965,44.9413609,-93.3412154
Tap 42 Bar & Kitchen,"19565 Biscayne Blvd Suite #1960, Aventura, FL 33180, USA",(786) 440-7270,25.9585556,-80.1420987
Townsman,"822 Cranbrook St N, Cranbrook, BC V1C 3S2, Canada",(250) 426-5201,49.520685,-115.757992
PB's Diner and Taproom,"500 Delsea Dr, Glassboro, NJ 08028, USA",(856) 881-1579,39.7136778,-75.1113024
Twisted Spoke,"501 N Ogden Ave, Chicago, IL 60642, USA",(312) 666-1500,41.8912694,-87.6585722
Stoup Brewing,"1108 NW 52nd St, Seattle, WA 98107, USA",(206) 457-5524,47.666691,-122.371206
Max Burger,"124 LaSalle Rd, West Hartford, CT 06107, USA",(860) 232-3300,41.7585454,-72.7441
Plan B Burger Bar,"1262 Post Rd, Fairfield, CT 06824, USA",(203) 955-1208,41.1430159,-73.2551166
Cantine Bottleshop & Bar,"1100 W Royalton Rd, Broadview Heights, OH 44147, USA",(440) 877-9399,41.3147272,-81.68698
San Roque Market & Liquors,"3014 State St, Santa Barbara, CA 93105, USA",(805) 687-4717,34.4405827,-119.728862
Temecula Brewing Company,"32125 Temecula Pkwy suite c, Temecula, CA 92592, USA",(951) 404-7055,33.4786645,-117.0979199
Queen 6-Pack Restaurant,"24 W Clay St, Lancaster, PA 17603, USA",(717) 509-7007,40.0495371,-76.3086713
Ye Olde Cock N' Bull,"9 N Huron St, Toledo, OH 43604, USA",(419) 244-2855,41.6485993,-83.5401783
The Blue Anchor Pub,"804 E Atlantic Ave, Delray Beach, FL 33483, USA",(561) 272-7272,26.4615525,-80.0651954
Three Rivers Market,"1100 N Central St, Knoxville, TN 37917, USA",(865) 525-2069,35.9813971,-83.9280251
LBS - A Burger Joint,"11011 W Charleston Blvd, Las Vegas, NV 89135, USA",(702) 835-9393,36.1559412,-115.3337614
Throggs Neck Beer & Soda,"3824 E Tremont Ave, The Bronx, NY 10465, USA",(718) 824-9390,40.8245408,-73.8205077
The Oxford,"305 E Yager Ln, Austin, TX 78753, USA",(512) 873-8453,30.394688,-97.668069
Charlie's Italian Restaurant & Pizzeria,"15 Westcross St, East Ellijay, GA 30540, USA",(706) 635-2205,34.6813109,-84.4763746
Sir James Pub,"316 N Franklin St, Port Washington, WI 53074, USA",(262) 284-6856,43.3901227,-87.869105
University Wine & Spirits,"201 University Oaks Blvd Suite 600, Round Rock, TX 78664, USA",(512) 341-9066,30.5560876,-97.686799
Roosevelt's,"307 W 5th St, Austin, TX 78701, USA",(512) 494-4094,30.2677886,-97.7462773
Bare Bones Brewery,"4362 County Hwy S, Oshkosh, WI 54904, USA",(920) 744-8045,44.0812889,-88.5932111
Blue Monkey,"206 E Edgewood Dr, Friendswood, TX 77546, USA",(281) 220-8455,29.5354864,-95.2045393
Red Jacket Brewing Company,"300 6th St, Calumet Twp, MI 49913, USA",(906) 231-7138,47.24646,-88.453526
Doc Ryan's,"7432 Madison St, Forest Park, IL 60130, USA",(708) 366-2823,41.8793912,-87.8112978
Diving Dog Brewhouse,"1802 Telegraph Ave, Oakland, CA 94612, USA",(510) 306-1914,37.8077414,-122.2698236
The Bonus Round Bar,"803 Cliff Ave, Sioux Falls, SD 57104, USA",(605) 275-5577,43.539136,-96.711578
Prestonrose Farm and Brewing Co.,"201 St Louis Valley Rd, Paris, AR 72855, USA",(479) 938-0199,35.286644,-93.556797
Canterbury AleWorks,"305 Baptist Hill Rd, Canterbury, NH 03224, USA",(603) 491-4539,43.3848767,-71.5107888
Pat's Liquors Leaf And Wine,"1 W US-20, Porter, IN 46304, USA",(219) 926-5460,41.6315083,-87.0676627
The Vegetable Hunter,"614 N 2nd St, Harrisburg, PA 17101, USA",(717) 695-6229,40.2637863,-76.8882001
Nicole's Ten,"246 NJ-10, Randolph, NJ 07869, USA",(973) 442-9311,40.8704083,-74.5478013
Kappy's Fine Wine & Spirits,"4601 Southwest Pkwy #100, Austin, TX 78735, USA",(512) 584-8656,30.2394566,-97.8315134
The Beer Hall,"4824 E Cesar Chavez St, Austin, TX 78702, USA",(512) 220-2340,30.2520225,-97.7015778
Tofflers Pub & Grill,"200 5th Ave, New Glarus, WI 53574, USA",(608) 527-2490,42.8155595,-89.6352783
Tavern at Five Points,"1521 Margaret St, Jacksonville, FL 32204, USA",(904) 549-5063,30.3132974,-81.680948
Limestone Brewing Company,"440 E St Elmo Rd G-2, Austin, TX 78745, USA",(737) 300-1965,30.2174931,-97.7612044
Lionshead Liquor Store,"641 W Lionshead Cir # 2, Vail, CO 81657, USA",(970) 476-3434,39.6437645,-106.3897264
C.B. & Potts,"261 Kaycee Case Pl, Colorado Springs, CO 80921, USA",(719) 481-9034,39.0215169,-104.8256634
"Beer, Lime, And Sunshine","411 Wood St, Pittsburgh, PA 15222, USA",(412) 434-0111,40.4398239,-80.0012038
Jackson Hole Marketplace,"4125 Pub Pl, Jackson, WY 83001, USA",(307) 200-6453,43.4200684,-110.7761899
Benz Beverage Depot,"501 7th Ave SE, Cedar Rapids, IA 52401, USA",(319) 365-2556,41.9754295,-91.6597214
Cafe Miko,"102 Hill Road, Manurewa, Auckland 2105, New Zealand",09-269 3407,-37.01274,174.9075477
Carmine Street Beers,"52 A Carmine St, New York, NY 10014, USA",(212) 633-2337,40.7298395,-74.0036147
New English Brewing Co.,"11545 Sorrento Valley Rd #305, San Diego, CA 92121, USA",(619) 857-8023,32.9124634,-117.2317114
Rusty Rail Brewing Company,"5 N 8th St #1, Mifflinburg, PA 17844, USA",(570) 966-7878,40.9162071,-77.0531633
Package Store 150,"150 N Vail St, La Grange, TX 78945, USA",(979) 966-8149,29.9094615,-96.8706708
Market Cross Pub & Brewery,"113 N Hanover St, Carlisle, PA 17013, USA",(717) 258-1234,40.203384,-77.188588
Independent Breweries Ltd,"3913 Todd Ln #607, Austin, TX 78744, USA",(512) 707-0099,30.2111852,-97.7360738
Parlor City Pub & Eatery,"1125 3rd St SE, Cedar Rapids, IA 52401, USA",(319) 247-0000,41.9702,-91.6584694
Sidetracked Brewery and Taproom,"609 S Green St, Morganton, NC 28655, USA",(828) 544-5840,35.7422667,-81.6819444
Westport Whiskey & Wine,"1115 Herr Ln # 140, Louisville, KY 40222, USA",(502) 708-1313,38.2674193,-85.6117481
Mighty Squirrel Brewing,"411 Waverley Oaks Rd, Waltham, MA 02452, USA",(781) 839-9242,42.3875072,-71.2011834
National Mechanics,"22 S 3rd St, Philadelphia, PA 19106, USA",(215) 701-4883,39.949557,-75.146008
The Wilky,"108 Patchen Ave, Brooklyn, NY 11221, USA",(718) 484-7458,40.688032,-73.927219
Kilt Check Brewing Company,"4814 Hardware Dr NE, Albuquerque, NM 87109, USA",(505) 881-0234,35.1363889,-106.5894444
Pearl Wine Co.,"3700 Orleans Ave #1C, New Orleans, LA 70119, USA",(504) 483-6314,29.976534,-90.092409
Vino Rosso,"978 Main St, Peckville, PA 18452, USA",(570) 382-3576,41.4797244,-75.5873386
Denny's Beer Barrel Pub,"1452 Woodland Rd, Clearfield, PA 16830, USA",(814) 765-7190,41.0251064,-78.4198664
O'Duffy's Pub,"804 W Vine St, Kalamazoo, MI 49008, USA",(269) 381-9771,42.2842581,-85.5937058
7-Eleven Store #32339,"863 Airport Blvd, Austin, TX 78702, USA",(512) 385-0821,30.2592468,-97.6931092
Jerzee's Sports Bar & Pizzaria,"2609 Mt Carmel Ave, Glenside, PA 19038, USA",(215) 572-1105,40.106392,-75.160741
Trap Rock Restaurant & Brewery,"279 Springfield Ave, Berkeley Heights, NJ 07922, USA",(908) 665-1755,40.689037,-74.434755
Whetstone Tavern,"700 S 5th St, Philadelphia, PA 19147, USA",(267) 239-0906,39.94085,-75.1510278
Lost Forty Brewery,"501 Byrd St, Little Rock, AR 72202, USA",(501) 319-7275,34.7424497,-92.2593268
Green Zebra Grocery,"808 NE Multnomah St, Portland, OR 97232, USA",(971) 256-3330,45.5313221,-122.6574094
Sluggo Brewing,"409 E 26th St, Tacoma, WA 98421, USA",(253) 272-1047,47.2390841,-122.4284984
Ocean House,"1 Bluff Ave, Westerly, RI 02891, USA",(401) 584-7000,41.310293,-71.853904
Denizens Brewing Co.,"1115 E W Hwy, Silver Spring, MD 20910, USA",(301) 557-9818,38.9886116,-77.0273266
Community Food Co-op,"3101 Guadalupe St, Austin, TX 78705, USA",(512) 478-2667,30.2975583,-97.7410694
Den Glade Gris,"St. Olavs Gate 33, 0166 Oslo, Norway",22 11 17 10,59.9178541,10.7339675
The Southern Growl,"155 N Buncombe Rd, Greer, SC 29651, USA",(864) 655-7444,34.9445219,-82.2610332
Publix - Poinciana Place (Store #00351),"841 Cypress Pkwy, Poinciana, FL 34759, USA",(321) 697-5487,28.1481475,-81.4513607
Spilled Grain Brewhouse,"300 Elm St E, Annandale, MN 55302, USA",(320) 274-1129,45.2597033,-94.1191119
WildEdge Brewing Collective,"111 N Market St, Cortez, CO 81321, USA",(970) 565-9445,37.349996,-108.5854364
Mt. Carmel Brewing Company,"4362 Mt Carmel Tobasco Rd, Cincinnati, OH 45244, USA",(513) 240-2739,39.0936426,-84.3004023
Downtown Draught House,"216 N Poindexter St, Elizabeth City, NC 27909, USA",(252) 335-9463,36.3008333,-76.2191667
Elwoods Gastropub,"188 NE 3rd Ave, Miami, FL 33132, USA",(305) 358-5222,25.7760023,-80.18885
Big Z Beverage,"1675 E Jericho Turnpike, Huntington, NY 11743, USA",(631) 499-3479,40.833369,-73.3410325
Dawson Fine Wine & Spirits,"46 Blue Ridge Pkwy, Dawsonville, GA 30534, USA",(706) 265-2065,34.3365958,-84.0545121
Uncorked,"206 W 26th St, Bryan, TX 77803, USA",(979) 823-4837,30.6740318,-96.374406
Austrian Village Restaurant / Bar,"321 Huntingdon Pike, Jenkintown, PA 19046, USA",(215) 663-9902,40.0813889,-75.0897222
Five Roses Pub,"5509 Park Pl, Rosemont, IL 60018, USA",(847) 233-0077,41.9792045,-87.8679797
Oasis Pub,"6550 Comanche Trail, Austin, TX 78732, USA",(512) 266-2442,30.405661,-97.8740631
Buckner's Brewing Co.,"132 Main St, Cape Girardeau, MO 63701, USA",(573) 334-4677,37.3057574,-89.5181559
AD Beer & Wine,"565 W Oates Rd, Garland, TX 75043, USA",(972) 698-0626,32.8468976,-96.6189722
Detzi's Tavern,"570 N Lehigh Ave, Wind Gap, PA 18091, USA",(610) 863-9882,40.8541011,-75.2823335
Village Pub & Beer Garden,"1308 McGavock Pk, Nashville, TN 37216, USA",(615) 942-5880,36.204386,-86.72483
Dogwood Hops and Crops,"517 N Liberty St, Winston-Salem, NC 27101, USA",(336) 955-1463,36.1004691,-80.2450952
Multi Qlti Tap Bar,"Szewska 21, 31-009 Kraków, Poland",12 341 58 47,50.0629624,19.9344367
Dunbar Kitchen & Tap House,"2844 Welton St, Denver, CO 80205, USA",(720) 630-7641,39.7562131,-104.9759069
Iron Triangle Brewing Company,"1581 Industrial St, Los Angeles, CA 90021, USA",(323) 364-4415,34.036191,-118.2358
Sloop Brewing,"755 East Dr #106, East Fishkill, NY 12533, USA",(518) 751-9134,41.538131,-73.8188171
Rehoboth Ale House,"15 Wilmington Ave, Rehoboth Beach, DE 19971, USA",(302) 278-7433,38.7157057,-75.0776044
Key Food Supermarket #1570,"169 Atlantic Ave, Brooklyn, NY 11201, USA",(718) 625-2253,40.6903995,-73.9941403
Staples Corner Liquors,"1334 Defense Hwy # A, Gambrills, MD 21054, USA",(410) 721-1858,38.9934947,-76.669994
The Richmond Arms Pub,"5920 Richmond Ave, Houston, TX 77057, USA",(713) 784-7722,29.7318716,-95.4833206
Sportsman's Fine Wines & Spirits,"901 Broadway Ave, Yankton, SD 57078, USA",(605) 665-7777,42.8777262,-97.3972005
Captain Mike's Beer & Burger Bar,"5118 6th Ave, Kenosha, WI 53140, USA",(262) 764-8889,42.5893681,-87.8197127
The WeekEnd Brewer,"3525 S School Ave, Fayetteville, AR 72701, USA",(479) 957-9789,36.0209797,-94.1734409
Flying Bison Brewing Company,"840 Seneca St, Buffalo, NY 14210, USA",(716) 873-1557,42.8758172,-78.8457716
Knightly Spirits,"12975 S Orange Blossom Trail, Orlando, FL 32837, USA",(407) 854-4989,28.3780115,-81.4028963
The Craft Beer Cellar,"11734 Barker Cypress Rd #102, Cypress, TX 77433, USA",(832) 653-7217,29.9457195,-95.6754906
The Beer Plant,"3110 Windsor Rd, Austin, TX 78703, USA",(512) 524-1800,30.2966112,-97.7677564
Alamo Drafthouse Cinema - Yonkers,"2548 Central Park Ave, Yonkers, NY 10710, USA",(914) 226-3082,40.9825789,-73.8245078
The Trappe Tavern,"416 W Main St, Trappe, PA 19426, USA",(610) 489-8686,40.1984097,-75.4757114
Triumph Brewing,"138 Nassau St, Princeton, NJ 08542, USA",(609) 924-7855,40.3506965,-74.658348
E. C. Dahls Bryggeri,"Strandveien 71, 7042 Trondheim, Norway",406 97 400,63.4408333,10.4269444
Dogfish Head Alehouse,"13041 Lee Jackson Memorial Hwy, Fairfax, VA 22033, USA",(703) 961-1140,38.879827,-77.3974378
Spare Time Entertainment Center,"1724 Farm to Market 685, Pflugerville, TX 78660, USA",(512) 647-1700,30.4544394,-97.605079
The Attic on Adams,"1701 Adams St, Toledo, OH 43604, USA",(419) 243-5350,41.6579797,-83.5456344
Molly Gwynn's,"Ulitsa Pyatnitskaya, 24, Moskva, Russia, 115035",8 (495) 959-58-52,55.74107,37.628317
Bertram's Salmon Valley Brewery & Restaurant,"101 S Andrews St, Salmon, ID 83467, USA",(208) 756-3391,45.175064,-113.893311
Spike Brewery,"1 NW 10th St, Oklahoma City, OK 73103, USA",(405) 297-9961,35.4782527,-97.5122982
Axelrad Beer Garden,"1517 Alabama St, Houston, TX 77004, USA",(713) 597-8800,29.7349722,-95.374764
Sunshine Foods,"106 Sunset Blvd, Sherman, TX 75092, USA",(903) 813-5627,33.6330084,-96.628386
Crusade Burger Bar,"209 S Bridge St, Yorkville, IL 60560, USA",(630) 708-3170,41.6419639,-88.4469986
Roemer Topf,"1415 McKinley St, Mascoutah, IL 62258, USA",(618) 566-4884,38.4922105,-89.8196121
Jimmy's Charhouse,"2290 Point Blvd, Elgin, IL 60123, USA",(847) 783-0200,42.083305,-88.333755
Porters' Pub & Restaurant,"700 Northampton St, Easton, PA 18042, USA",(610) 250-6561,40.6906472,-75.218415
Palm City Brewing,"7887 Drew Cir Suite 130, Fort Myers, FL 33967, USA",(239) 362-2862,26.486687,-81.823061
Mt Tabor Brewing Company - Taproom,"3600 NW 119th St, Vancouver, WA 98685, USA",(360) 696-5521,45.7074282,-122.7085384
Pivovar Golem,"15, Dominikánske námestie 592, 040 01 Staré Mesto, Slovakia",055/728 91 02,48.720489,21.254849
Erin's Snug Irish Pub,"4601 American Pkwy, Madison, WI 53718, USA",(608) 242-7616,43.1485267,-89.2892703
O'Hara's Wine & Liquors,"402 W Boylston St, Worcester, MA 01606, USA",(508) 853-1919,42.3049141,-71.8002593
Track 7 Brewing Co.,"3747 W Pacific Ave F, Sacramento, CA 95820, USA",(916) 520-4677,38.538739,-121.481915
Matteo's Public,"300 Commercial St, Nevada City, CA 95959, USA",(530) 265-0782,39.2632491,-121.0186724
Spec's #161,"4100 E University Dr, McKinney, TX 75069, USA",(972) 540-2500,33.1903983,-96.5511642
Redcoat Tavern,"31542 Woodward Ave, Royal Oak, MI 48073, USA",(248) 549-0300,42.522413,-83.189925
Brouwerij Vechter,"Helperpark 202, 9723 ZA Groningen, Netherlands",06 51766993,53.2042588,6.5879225
Kelly's Logan House,"1701 Delaware Ave #2329, Wilmington, DE 19806, USA",(302) 652-9493,39.7582504,-75.5623765
Three Jimmy's,"1359 East Pkwy #F, Gatlinburg, TN 37738, USA",(865) 325-1210,35.7272394,-83.4704548
Rip Van Winkle Brewing Co. / Angela's Italian Bistro,"4545 NY-32, Catskill, NY 12414, USA",(518) 678-9275,42.185368,-73.9859434
Beards Brewery,"215 E Lake St, Petoskey, MI 49770, USA",(231) 753-2221,45.3752213,-84.9577813
Bare Bones Bar & Cafe,"2908 SE Belmont St, Portland, OR 97214, USA",(503) 719-7128,45.5163214,-122.6359419
Locke Store,"2049 Millwood Rd, Millwood, VA 22646, USA",(540) 837-1275,39.0695452,-78.0379379
John Bull Pub,"Szeged, Oroszlán u. 6, 6720 Hungary",(06 62) 484 217,46.25135,20.1489454
The Dig Pub,"401 Cypress Creek Road # 600, Cedar Park, TX 78613, USA",(512) 996-9900,30.497798,-97.820718
Mrs. D's,"915 S Washington Ave, Scranton, PA 18505, USA",(570) 341-2299,41.3990986,-75.673306
Ship Bottom Brewery,"830 N Bay Ave #23, Beach Haven, NJ 08008, USA",(609) 207-6331,39.5694544,-74.2368158
Ballantine,"816 Congress Ave, Austin, TX 78701, USA",(512) 482-0824,30.27059,-97.742341
Walpole Wine & Spirits,"669 Main St, Walpole, MA 02081, USA",(508) 668-3338,42.1540781,-71.2448963
Jose Pistola's,"263 S 15th St, Philadelphia, PA 19102, USA",(215) 545-4101,39.9476863,-75.1662303
Rory's Tavern,"400 Broadway, Denver, CO 80203, USA",(720) 638-5595,39.7227167,-104.9873092
Mr. Beery's,"4019 Hempstead Turnpike, Bethpage, NY 11714, USA",(516) 579-7049,40.7256281,-73.4875391
Kuma's Corner - Indy,"1127 Prospect St, Indianapolis, IN 46203, USA",(317) 929-1287,39.75218,-86.13878
Southern Filling Station,"930 Market Pl Blvd, Cumming, GA 30041, USA",(678) 807-7682,34.1820853,-84.1310591
Bierbrouwerij Moerenburg,"Jasmijnstraat 17, 5014 AR Tilburg, Netherlands",013 536 0518,51.5603946,5.0956415
Franschhoek Station Pub and Craft Bar,"4 Main Rd, Franschhoek, 7690, South Africa",021 876 3938,-33.9070631,19.1160031
Datz,"2616 S MacDill Ave, Tampa, FL 33629, USA",(813) 831-7000,27.92194,-82.493217
